"ID";"dive.x";"replicate.x";"Fecha.x";"Comunidad";"Sitio.x";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM";"Fecha.y";"Sitio.y";"dive.y";"replicate.y"
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Phataria";"unifascialis";"Phataria unifascialis";"";9;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Hyotissa";"hyotis";"Hyotissa hyotis";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Phataria";"unifascialis";"Phataria unifascialis";"";3;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";3;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Isostichopus";"fuscus";"Isostichopus fuscus";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Hexaplex";"nigritus";"Hexaplex nigritus";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Hyotissa";"hyotis";"Hyotissa hyotis";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Chama";"spp";"Chama spp";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";5;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Phataria";"unifascialis";"Phataria unifascialis";"";4;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Hyotissa";"hyotis";"Hyotissa hyotis";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Solano, Rosario 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;18.7;NA;NA;"";11;"Chama";"spp";"Chama spp";"";3;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Gorgoniidae";"spp";"Gorgoniidae spp";"";21;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Muricanthus";"princeps";"Muricanthus princeps";"";2;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Nidorellia";"armata";"Nidorellia armata";"";2;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Gorgoniidae";"spp";"Gorgoniidae spp";"";10;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Muricanthus";"princeps";"Muricanthus princeps";"";2;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 1";3;1;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12;NA;NA;"";12;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;1
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Phataria";"unifascialis";"Phataria unifascialis";"";2;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Gorgoniidae";"spp";"Gorgoniidae spp";"";5;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Phataria";"unifascialis";"Phataria unifascialis";"";4;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Gorgoniidae";"spp";"Gorgoniidae spp";"";4;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Hyotissa";"hyotis";"Hyotissa hyotis";"";2;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Pharia";"pyramidata";"Pharia pyramidata";"";3;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Phataria";"unifascialis";"Phataria unifascialis";"";3;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 2";3;2;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.7;NA;NA;"";13;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"28/09/2011";"La Caverna";3;2
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Phataria";"unifascialis";"Phataria unifascialis";"";3;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Gorgoniidae";"spp";"Gorgoniidae spp";"";7;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Tripneustes";"depressus";"Tripneustes depressus";"";3;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Tripneustes";"depressus";"Tripneustes depressus";"";1;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Diadema";"mexicanum";"Diadema mexicanum";"";1;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Muricanthus";"princeps";"Muricanthus princeps";"";2;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Gorgoniidae";"spp";"Gorgoniidae spp";"";4;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 3";3;3;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.4;NA;NA;"";14;"Tripneustes";"depressus";"Tripneustes depressus";"";3;"invert";"";"28/09/2011";"La Caverna";3;3
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Tripneustes";"depressus";"Tripneustes depressus";"";3;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Gorgoniidae";"spp";"Gorgoniidae spp";"";5;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Tripneustes";"depressus";"Tripneustes depressus";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Toxopneustes";"roseus";"Toxopneustes roseus";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Phataria";"unifascialis";"Phataria unifascialis";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Gorgoniidae";"spp";"Gorgoniidae spp";"";6;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Antipathes";"galapagensis";"Antipathes galapagensis";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Muricanthus";"princeps";"Muricanthus princeps";"";1;"invert";"";"28/09/2011";"La Caverna";3;4
"La Caverna 28/09/2011 Torres, Jose Cruz 3 4";3;4;"28/09/2011";NA;"La Caverna";NA;NA;NA;NA;NA;NA;"Torres, Jose Cruz";NA;NA;12.2;NA;NA;"";15;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";2;"invert";"";"28/09/2011";"La Caverna";3;4
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";4;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Holothuroidea";"spp";"Holothuroidea spp";"";2;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Choromytilus";"chorus";"Choromytilus chorus";"";3;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";3;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Phataria";"unifascialis";"Phataria unifascialis";"";2;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Diadema";"mexicanum";"Diadema mexicanum";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Toxopneustes";"roseus";"Toxopneustes roseus";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Holothuroidea";"spp";"Holothuroidea spp";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Phyllonotus";"erythrostomus";"Phyllonotus erythrostomus";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Choromytilus";"chorus";"Choromytilus chorus";"";5;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";6;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Toxopneustes";"roseus";"Toxopneustes roseus";"";2;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Holothuroidea";"spp";"Holothuroidea spp";"";3;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 1";3;1;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.5;NA;NA;"";5;"Choromytilus";"chorus";"Choromytilus chorus";"";9;"invert";"";"21/05/2011";"Roca Partida";3;1
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";5;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Phataria";"unifascialis";"Phataria unifascialis";"";2;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Gorgoniidae";"spp";"Gorgoniidae spp";"";1;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Chama";"spp";"Chama spp";"";3;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Choromytilus";"chorus";"Choromytilus chorus";"";6;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";6;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"21/05/2011";"Roca Partida";3;2
"Roca Partida 21/05/2011 Garcia, Juan Gabriel 3 2";3;2;"21/05/2011";NA;"Roca Partida";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;12.2;NA;NA;"";6;"Choromytilus";"chorus";"Choromytilus chorus";"";1;"invert";"";"21/05/2011";"Roca Partida";3;2
